ano,mes_num,mes_nome,segmento,tipo_venda,rank,modelo,quantidade_mes
2022,8,Agosto,Com. Leves,Total,27,JEEP/GLADIATOR,5
2022,8,Agosto,Autos,Total,28,HONDA/CITY HATCH,1504
2022,8,Agosto,Com. Leves,Total,28,FIAT/DUCATO,40
2022,8,Agosto,Autos,Total,29,TOYOTA/HILUX SW4,1221
2022,8,Agosto,Com. Leves,Total,29,IVECO/DAILY 35-150,40
2022,8,Agosto,Autos,Total,30,CAOA CHERY/TIGGO 8,1188
2022,8,Agosto,Com. Leves,Total,30,IVECO/DAILY 30-130,35
2022,8,Agosto,Autos,Total,31,TOYOTA/YARIS SEDAN,1174
2022,8,Agosto,Com. Leves,Total,31,EFFA/V22,28
2022,8,Agosto,Autos,Total,32,RENAULT/SANDERO,1002
2022,8,Agosto,Com. Leves,Total,32,M.BENZ/SPRINTER 314,26
2022,8,Agosto,Autos,Total,33,HYUNDAI/HB20S,997
2022,8,Agosto,Com. Leves,Total,33,HYUNDAI/HR,14
2022,8,Agosto,Autos,Total,34,CAOA CHERY/TIGGO 7,983
2022,8,Agosto,Com. Leves,Total,34,M.BENZ/SPRINTER,14
2022,8,Agosto,Autos,Total,35,GM/CRUZE SEDAN,889
2022,8,Agosto,Com. Leves,Total,35,M.BENZ/SPRINTER 416,13
2022,8,Agosto,Autos,Total,36,CAOA CHERY/TIGGO 5X,763
2022,8,Agosto,Com. Leves,Total,36,PEUGEOT/BOXER,10
2022,8,Agosto,Autos,Total,37,RENAULT/LOGAN,687
2022,8,Agosto,Com. Leves,Total,37,CITROEN/JUMPER,8
2022,8,Agosto,Autos,Total,38,BMW/X1,487
2022,8,Agosto,Com. Leves,Total,38,JAC/V260,8
2022,8,Agosto,Autos,Total,39,HONDA/HR-V,486
2022,8,Agosto,Com. Leves,Total,39,FOTON/AUMARK 1039,7
2022,8,Agosto,Autos,Total,40,MITSUBISHI/ECLIPSE CROSS,400
2022,8,Agosto,Com. Leves,Total,40,JAC/IEV750,6
2022,8,Agosto,Autos,Total,41,VW/VIRTUS,367
2022,8,Agosto,Com. Leves,Total,41,KIA/UK2500,5
2022,8,Agosto,Autos,Total,42,NISSAN/VERSA,266
2022,8,Agosto,Com. Leves,Total,42,EFFA/V25,5
2022,8,Agosto,Autos,Total,43,GM/TRAILBLAZER,245
2022,8,Agosto,Com. Leves,Total,43,BYD/T3,5
2022,8,Agosto,Autos,Total,44,BMW/320I,217
2022,8,Agosto,Com. Leves,Total,44,EFFA/K01,4
2022,8,Agosto,Autos,Total,45,AUDI/Q3,188
2022,8,Agosto,Com. Leves,Total,45,VW/KOMBI,3
2022,8,Agosto,Autos,Total,46,BMW/X5,170
2022,8,Agosto,Com. Leves,Total,46,FOTON/AUMARK 3.5-14DT,3
2022,8,Agosto,Autos,Total,47,LAND ROVER/DISCOVERY,162
2022,8,Agosto,Com. Leves,Total,47,AGRALE/AGRALE MARRUA,2
2022,8,Agosto,Autos,Total,48,TOYOTA/RAV4,146
2022,8,Agosto,Com. Leves,Total,48,GM/D20,2
2022,8,Agosto,Autos,Total,49,AUDI/Q5,145
2022,8,Agosto,Com. Leves,Total,49,GM/SILVERADO,2
2022,8,Agosto,Autos,Total,50,GM/EQUINOX,143
2022,8,Agosto,Com. Leves,Total,50,GMC/SIERRA,2
2022,8,Agosto,Autos,Direta,1,VW/GOL,9443
2022,8,Agosto,Com. Leves,Direta,1,FIAT/STRADA,9866
2022,8,Agosto,Autos,Direta,2,HYUNDAI/HB20,7448
2022,8,Agosto,Com. Leves,Direta,2,VW/SAVEIRO,2727
2022,8,Agosto,Autos,Direta,3,VW/VOYAGE,5544
2022,8,Agosto,Com. Leves,Direta,3,FIAT/TORO,2677
2022,8,Agosto,Autos,Direta,4,FIAT/MOBI,5457
2022,8,Agosto,Com. Leves,Direta,4,GM/S10,1723
2022,8,Agosto,Autos,Direta,5,GM/ONIX PLUS,5090
2022,8,Agosto,Com. Leves,Direta,5,FIAT/FIORINO,1325
2022,8,Agosto,Autos,Direta,6,FIAT/ARGO,5000
2022,8,Agosto,Com. Leves,Direta,6,RENAULT/OROCH,937
2022,8,Agosto,Autos,Direta,7,JEEP/COMPASS,4037
2022,8,Agosto,Com. Leves,Direta,7,TOYOTA/HILUX,924
2022,8,Agosto,Autos,Direta,8,GM/ONIX,3885
2022,8,Agosto,Com. Leves,Direta,8,PEUGEOT/PARTNER,858
2022,8,Agosto,Autos,Direta,9,RENAULT/KWID,3665
2022,8,Agosto,Com. Leves,Direta,9,RENAULT/MASTER,798
2022,8,Agosto,Autos,Direta,10,JEEP/RENEGADE,3499
2022,8,Agosto,Com. Leves,Direta,10,FORD/RANGER,749
2022,8,Agosto,Autos,Direta,11,GM/TRACKER,2834
2022,8,Agosto,Com. Leves,Direta,11,MITSUBISHI/L200,504
2022,8,Agosto,Autos,Direta,12,VW/T CROSS,2812
2022,8,Agosto,Com. Leves,Direta,12,NISSAN/FRONTIER,303
2022,8,Agosto,Autos,Direta,13,FIAT/CRONOS,2754
2022,8,Agosto,Com. Leves,Direta,13,RAM/3500,225
2022,8,Agosto,Autos,Direta,14,PEUGEOT/208,2701
2022,8,Agosto,Com. Leves,Direta,14,PEUGEOT/EXPERT,196
2022,8,Agosto,Autos,Direta,15,JEEP/COMMANDER,1944
2022,8,Agosto,Com. Leves,Direta,15,RAM/1500,170
2022,8,Agosto,Autos,Direta,16,CITROEN/C4 CACTUS,1909
2022,8,Agosto,Com. Leves,Direta,16,CITROEN/JUMPY,132
2022,8,Agosto,Autos,Direta,17,NISSAN/KICKS,1760
2022,8,Agosto,Com. Leves,Direta,17,VW/AMAROK,123
2022,8,Agosto,Autos,Direta,18,FIAT/PULSE,1265
2022,8,Agosto,Com. Leves,Direta,18,RAM/2500,106
2022,8,Agosto,Autos,Direta,19,GM/SPIN,1151
2022,8,Agosto,Com. Leves,Direta,19,VW/MAN/EXPRESS,104
2022,8,Agosto,Autos,Direta,20,RENAULT/DUSTER,1088
2022,8,Agosto,Com. Leves,Direta,20,FIAT/SCUDO,71
2022,8,Agosto,Autos,Direta,21,RENAULT/SANDERO,715
2022,8,Agosto,Com. Leves,Direta,21,FORD/TRANSIT,65
2022,8,Agosto,Autos,Direta,22,HYUNDAI/HB20S,600
2022,8,Agosto,Com. Leves,Direta,22,FORD/MAVERICK,5
2022,8,Agosto,Autos,Direta,23,RENAULT/LOGAN,600
2022,8,Agosto,Com. Leves,Direta,23,JEEP/GLADIATOR,29
2022,8,Agosto,Autos,Direta,24,TOYOTA/COROLLA,564
2022,8,Agosto,Com. Leves,Direta,24,FIAT/DUCATO,9
2022,8,Agosto,Autos,Direta,25,HYUNDAI/CRETA,546
2022,8,Agosto,Com. Leves,Direta,25,CITROEN/JUMPER,3
2022,8,Agosto,Autos,Direta,26,VW/TAOS,541
2022,8,Agosto,Com. Leves,Direta,26,PEUGEOT/BOXER,3
2022,8,Agosto,Autos,Direta,27,CAOA CHERY/TIGGO 8,503
2022,8,Agosto,Com. Leves,Direta,27,AGRALE/AGRALE MARRUA,2
2022,8,Agosto,Autos,Direta,28,CAOA CHERY/TIGGO 7,446
2022,8,Agosto,Com. Leves,Direta,28,HYUNDAI/HR,2
2022,8,Agosto,Autos,Direta,29,TOYOTA/YARIS SEDAN,407
2022,8,Agosto,Autos,Direta,30,TOYOTA/COROLLA CROSS,399
2022,8,Agosto,Autos,Direta,31,VW/NIVUS,397
2022,8,Agosto,Autos,Direta,32,GM/CRUZE SEDAN,364
2022,8,Agosto,Autos,Direta,33,TOYOTA/YARIS HB,297
2022,8,Agosto,Autos,Direta,34,HONDA/CITY,238
2022,8,Agosto,Autos,Direta,35,GM/TRAILBLAZER,213
2022,8,Agosto,Autos,Direta,36,CAOA CHERY/TIGGO 5X,136
2022,8,Agosto,Autos,Direta,37,AUDI/Q5,134
2022,8,Agosto,Autos,Direta,38,MITSUBISHI/ECLIPSE CROSS,126
2022,8,Agosto,Autos,Direta,39,PEUGEOT/2008,103
2022,8,Agosto,Autos,Direta,40,VOLVO/XC40,95
2022,8,Agosto,Autos,Direta,41,CITROEN/C3,91
2022,8,Agosto,Autos,Direta,42,TOYOTA/HILUX SW4,8
2022,8,Agosto,Autos,Direta,43,AUDI/E TRON,85
2022,8,Agosto,Autos,Direta,44,HONDA/CITY HATCH,83
2022,8,Agosto,Autos,Direta,45,VW/VIRTUS,81
2022,8,Agosto,Autos,Direta,46,HONDA/HR-V,79
2022,8,Agosto,Autos,Direta,47,VOLVO/XC60,64
2022,8,Agosto,Autos,Direta,48,PEUGEOT/3008,63
2022,8,Agosto,Autos,Direta,49,BMW/X1,61
2022,8,Agosto,Autos,Direta,50,VOLVO/C40,5
2022,8,Agosto,Autos,Varejo,1,GM/ONIX,5936
2022,8,Agosto,Com. Leves,Varejo,1,FIAT/STRADA,4291
2022,8,Agosto,Autos,Varejo,2,HYUNDAI/CRETA,5260
2022,8,Agosto,Com. Leves,Varejo,2,TOYOTA/HILUX,3055
2022,8,Agosto,Autos,Varejo,3,GM/ONIX PLUS,3878
2022,8,Agosto,Com. Leves,Varejo,3,FIAT/TORO,1613
2022,8,Agosto,Autos,Varejo,4,GM/TRACKER,3874
2022,8,Agosto,Com. Leves,Varejo,4,MITSUBISHI/L200,780
2022,8,Agosto,Autos,Varejo,5,FIAT/PULSE,3506
2022,8,Agosto,Com. Leves,Varejo,5,FORD/RANGER,622
2022,8,Agosto,Autos,Varejo,6,HYUNDAI/HB20,3471
2022,8,Agosto,Com. Leves,Varejo,6,VW/AMAROK,596
2022,8,Agosto,Autos,Varejo,7,VW/T CROSS,3382
2022,8,Agosto,Com. Leves,Varejo,7,FIAT/FIORINO,572
2022,8,Agosto,Autos,Varejo,8,RENAULT/KWID,3164
2022,8,Agosto,Com. Leves,Varejo,8,GM/S10,392
2022,8,Agosto,Autos,Varejo,9,VW/NIVUS,2983
2022,8,Agosto,Com. Leves,Varejo,9,NISSAN/FRONTIER,297
2022,8,Agosto,Autos,Varejo,10,TOYOTA/COROLLA CROSS,2851
2022,8,Agosto,Com. Leves,Varejo,10,KIA/K2500,272
2022,8,Agosto,Autos,Varejo,11,TOYOTA/COROLLA,2822
2022,8,Agosto,Com. Leves,Varejo,11,RENAULT/MASTER,264
2022,8,Agosto,Autos,Varejo,12,FIAT/ARGO,2594
2022,8,Agosto,Com. Leves,Varejo,12,RENAULT/OROCH,197
2022,8,Agosto,Autos,Varejo,13,NISSAN/KICKS,2490
2022,8,Agosto,Com. Leves,Varejo,13,PEUGEOT/EXPERT,190
2022,8,Agosto,Autos,Varejo,14,VW/GOL,2276
2022,8,Agosto,Com. Leves,Varejo,14,CITROEN/JUMPY,167
2022,8,Agosto,Autos,Varejo,15,FIAT/MOBI,2156
2022,8,Agosto,Com. Leves,Varejo,15,IVECO/DAILY,154
2022,8,Agosto,Autos,Varejo,16,TOYOTA/YARIS HB,1938
2022,8,Agosto,Com. Leves,Varejo,16,FORD/TRANSIT,117
2022,8,Agosto,Autos,Varejo,17,HONDA/CITY,1846
2022,8,Agosto,Com. Leves,Varejo,17,VW/SAVEIRO,109
2022,8,Agosto,Autos,Varejo,18,HONDA/CITY HATCH,1421
2022,8,Agosto,Com. Leves,Varejo,18,FORD/MAVERICK,106
2022,8,Agosto,Autos,Varejo,19,JEEP/COMPASS,1247
2022,8,Agosto,Com. Leves,Varejo,19,VW/MAN/EXPRESS,96
2022,8,Agosto,Autos,Varejo,20,JEEP/RENEGADE,1155
2022,8,Agosto,Com. Leves,Varejo,20,M.BENZ/SPRINTER 315,65
2022,8,Agosto,Autos,Varejo,21,TOYOTA/HILUX SW4,1133
2022,8,Agosto,Com. Leves,Varejo,21,EFFA/V21,60
2022,8,Agosto,Autos,Varejo,22,VW/TAOS,1126
2022,8,Agosto,Com. Leves,Varejo,22,IVECO/DAILY 35-150,40
2022,8,Agosto,Autos,Varejo,23,FIAT/CRONOS,1003
2022,8,Agosto,Com. Leves,Varejo,23,PEUGEOT/PARTNER,39
2022,8,Agosto,Autos,Varejo,24,RENAULT/DUSTER,999
2022,8,Agosto,Com. Leves,Varejo,24,IVECO/DAILY 30-130,35
2022,8,Agosto,Autos,Varejo,25,TOYOTA/YARIS SEDAN,767
2022,8,Agosto,Com. Leves,Varejo,25,FIAT/DUCATO,31
2022,8,Agosto,Autos,Varejo,26,CAOA CHERY/TIGGO 8,685
2022,8,Agosto,Com. Leves,Varejo,26,EFFA/V22,28
2022,8,Agosto,Autos,Varejo,27,CAOA CHERY/TIGGO 5X,627
2022,8,Agosto,Com. Leves,Varejo,27,JEEP/GLADIATOR,26
2022,8,Agosto,Autos,Varejo,28,CAOA CHERY/TIGGO 7,537
2022,8,Agosto,Com. Leves,Varejo,28,M.BENZ/SPRINTER 314,26
2022,8,Agosto,Autos,Varejo,29,GM/CRUZE SEDAN,525
2022,8,Agosto,Com. Leves,Varejo,29,M.BENZ/SPRINTER,14
2022,8,Agosto,Autos,Varejo,30,BMW/X1,426
2022,8,Agosto,Com. Leves,Varejo,30,M.BENZ/SPRINTER 416,13
2022,8,Agosto,Autos,Varejo,31,HONDA/HR-V,407
2022,8,Agosto,Com. Leves,Varejo,31,HYUNDAI/HR,12
2022,8,Agosto,Autos,Varejo,32,HYUNDAI/HB20S,397
2022,8,Agosto,Com. Leves,Varejo,32,JAC/V260,8
2022,8,Agosto,Autos,Varejo,33,JEEP/COMMANDER,394
2022,8,Agosto,Com. Leves,Varejo,33,PEUGEOT/BOXER,7
2022,8,Agosto,Autos,Varejo,34,GM/SPIN,364
2022,8,Agosto,Com. Leves,Varejo,34,FOTON/AUMARK 1039,7
2022,8,Agosto,Autos,Varejo,35,RENAULT/SANDERO,287
2022,8,Agosto,Com. Leves,Varejo,35,JAC/IEV750,6
2022,8,Agosto,Autos,Varejo,36,VW/VIRTUS,286
2022,8,Agosto,Com. Leves,Varejo,36,CITROEN/JUMPER,5
2022,8,Agosto,Autos,Varejo,37,MITSUBISHI/ECLIPSE CROSS,274
2022,8,Agosto,Com. Leves,Varejo,37,KIA/UK2500,5
2022,8,Agosto,Autos,Varejo,38,NISSAN/VERSA,266
2022,8,Agosto,Com. Leves,Varejo,38,EFFA/V25,5
2022,8,Agosto,Autos,Varejo,39,BMW/320I,195
2022,8,Agosto,Com. Leves,Varejo,39,BYD/T3,5
2022,8,Agosto,Autos,Varejo,40,BMW/X5,167
2022,8,Agosto,Com. Leves,Varejo,40,EFFA/K01,4
2022,8,Agosto,Autos,Varejo,41,LAND ROVER/DISCOVERY,160
2022,8,Agosto,Com. Leves,Varejo,41,RAM/1500,4
2022,8,Agosto,Autos,Varejo,42,AUDI/Q3,158
2022,8,Agosto,Com. Leves,Varejo,42,VW/KOMBI,3
2022,8,Agosto,Autos,Varejo,43,TOYOTA/RAV4,141
2022,8,Agosto,Com. Leves,Varejo,43,FOTON/AUMARK 3.5-14DT,3
2022,8,Agosto,Autos,Varejo,44,GM/EQUINOX,132
2022,8,Agosto,Com. Leves,Varejo,44,GM/D20,2
2022,8,Agosto,Autos,Varejo,45,KIA/SPORTAGE,129
2022,8,Agosto,Com. Leves,Varejo,45,GM/SILVERADO,2
2022,8,Agosto,Autos,Varejo,46,BMW/X3,125
2022,8,Agosto,Com. Leves,Varejo,46,GMC/SIERRA,2
2022,8,Agosto,Autos,Varejo,47,VW/POLO,125
2022,8,Agosto,Com. Leves,Varejo,47,TOYOTA/BANDEIRANTE,2
2022,8,Agosto,Autos,Varejo,48,PEUGEOT/208,124
2022,8,Agosto,Com. Leves,Varejo,48,WILLYS/OVERLAND,2
2022,8,Agosto,Autos,Varejo,49,PORSCHE/MACAN,118
2022,8,Agosto,Com. Leves,Varejo,49,DODGE/M37,1
2022,8,Agosto,Autos,Varejo,50,PORSCHE/CAYENNE,115
2022,8,Agosto,Com. Leves,Varejo,50,GM/C20,1
2022,9,Setembro,Autos,Total,1,HYUNDAI/HB20,8836
2022,9,Setembro,Com. Leves,Total,1,FIAT/STRADA,9908
2022,9,Setembro,Autos,Total,2,GM/ONIX,8078
2022,9,Setembro,Com. Leves,Total,2,VW/SAVEIRO,4608
2022,9,Setembro,Autos,Total,3,GM/ONIX PLUS,7781
2022,9,Setembro,Com. Leves,Total,3,FIAT/TORO,4335
2022,9,Setembro,Autos,Total,4,FIAT/MOBI,7476
2022,9,Setembro,Com. Leves,Total,4,TOYOTA/HILUX,4163
2022,9,Setembro,Autos,Total,5,GM/TRACKER,7127
2022,9,Setembro,Com. Leves,Total,5,GM/S10,2408
2022,9,Setembro,Autos,Total,6,FIAT/ARGO,7093
2022,9,Setembro,Com. Leves,Total,6,FIAT/FIORINO,1903
2022,9,Setembro,Autos,Total,7,VW/T CROSS,5803
2022,9,Setembro,Com. Leves,Total,7,RENAULT/OROCH,1641
2022,9,Setembro,Autos,Total,8,VW/GOL,5773
2022,9,Setembro,Com. Leves,Total,8,MITSUBISHI/L200,1429
2022,9,Setembro,Autos,Total,9,RENAULT/KWID,5719
2022,9,Setembro,Com. Leves,Total,9,FORD/RANGER,1328
2022,9,Setembro,Autos,Total,10,HYUNDAI/CRETA,5586
2022,9,Setembro,Com. Leves,Total,10,RENAULT/MASTER,1187
2022,9,Setembro,Autos,Total,11,JEEP/COMPASS,5047
2022,9,Setembro,Com. Leves,Total,11,NISSAN/FRONTIER,674
2022,9,Setembro,Autos,Total,12,VW/VOYAGE,4476
2022,9,Setembro,Com. Leves,Total,12,VW/AMAROK,621
2022,9,Setembro,Autos,Total,13,FIAT/PULSE,4398
2022,9,Setembro,Com. Leves,Total,13,RAM/3500,441
2022,9,Setembro,Autos,Total,14,JEEP/RENEGADE,3755
2022,9,Setembro,Com. Leves,Total,14,PEUGEOT/EXPERT,298
2022,9,Setembro,Autos,Total,15,NISSAN/KICKS,3549
2022,9,Setembro,Com. Leves,Total,15,FORD/TRANSIT,284
2022,9,Setembro,Autos,Total,16,TOYOTA/COROLLA,3360
2022,9,Setembro,Com. Leves,Total,16,FIAT/SCUDO,259
2022,9,Setembro,Autos,Total,17,FIAT/CRONOS,3066
2022,9,Setembro,Com. Leves,Total,17,CITROEN/JUMPY,255
2022,9,Setembro,Autos,Total,18,VW/NIVUS,3029
2022,9,Setembro,Com. Leves,Total,18,KIA/K2500,247
2022,9,Setembro,Autos,Total,19,HONDA/HR-V,2956
2022,9,Setembro,Com. Leves,Total,19,PEUGEOT/PARTNER,218
2022,9,Setembro,Autos,Total,20,TOYOTA/COROLLA CROSS,2861
2022,9,Setembro,Com. Leves,Total,20,VW/MAN/EXPRESS,178
2022,9,Setembro,Autos,Total,21,RENAULT/DUSTER,2506
2022,9,Setembro,Com. Leves,Total,21,IVECO/DAILY,152
2022,9,Setembro,Autos,Total,22,TOYOTA/YARIS HB,2341
2022,9,Setembro,Com. Leves,Total,22,RAM/1500,148
2022,9,Setembro,Autos,Total,23,PEUGEOT/208,2214
2022,9,Setembro,Com. Leves,Total,23,RAM/2500,89
2022,9,Setembro,Autos,Total,24,CITROEN/C4 CACTUS,2118
2022,9,Setembro,Com. Leves,Total,24,EFFA/V21,85
2022,9,Setembro,Autos,Total,25,JEEP/COMMANDER,2064
2022,9,Setembro,Com. Leves,Total,25,M.BENZ/SPRINTER 315,60
2022,9,Setembro,Autos,Total,26,GM/SPIN,2062
2022,9,Setembro,Com. Leves,Total,26,FORD/MAVERICK,5
2022,9,Setembro,Autos,Total,27,HONDA/CITY,1742
2022,9,Setembro,Com. Leves,Total,27,JEEP/GLADIATOR,35
2022,9,Setembro,Autos,Total,28,CITROEN/C3,1604
2022,9,Setembro,Com. Leves,Total,28,FIAT/DUCATO,30
2022,9,Setembro,Autos,Total,29,HYUNDAI/HB20S,1599
2022,9,Setembro,Com. Leves,Total,29,EFFA/V22,24
2022,9,Setembro,Autos,Total,30,CAOA CHERY/TIGGO 8,1593
2022,9,Setembro,Com. Leves,Total,30,IVECO/DAILY 35-150,23
2022,9,Setembro,Autos,Total,31,HONDA/CITY HATCH,1452
