ano,mes_num,mes_nome,segmento,categoria,rank,modelo,quantidade_mes,participacao_categoria_pct
2023,4,Abril,Caminhões,Semi-Pesado,2,VW/MAN/17.190,152,7.92
2023,4,Abril,Caminhões,Semi-Pesado,3,VW/MAN/24.280,177,7.81
2023,4,Abril,Caminhões,Semi-Pesado,4,VW/MAN/24.260,152,7.6
2023,4,Abril,Caminhões,Semi-Pesado,5,M.BENZ/ATEGO 2426,131,6.84
2023,4,Abril,Caminhões,Semi-Pesado,6,M.BENZ/ATEGO 1719,133,6.53
2023,4,Abril,Caminhões,Semi-Pesado,7,IVECO/TECTOR 240,138,5.15
2023,4,Abril,Caminhões,Semi-Pesado,8,VOLVO/VM 330,78,5.02
2023,4,Abril,Caminhões,Semi-Pesado,9,M.BENZ/ATEGO 3030,71,3.88
2023,4,Abril,Caminhões,Semi-Pesado,10,VW/MAN/17.260,64,3.87
2023,4,Abril,Caminhões,Pesado,1,VOLVO/FH 540,381,11.76
2023,4,Abril,Caminhões,Pesado,2,DAF/XF 530,238,6.6
2023,4,Abril,Caminhões,Pesado,3,VOLVO/FH 460,254,5.76
2023,4,Abril,Caminhões,Pesado,4,DAF/XF 480,181,5.66
2023,4,Abril,Caminhões,Pesado,5,SCANIA/R450,43,4.75
2023,4,Abril,Caminhões,Pesado,6,M.BENZ/ACTROS 2651,94,4.44
2023,4,Abril,Caminhões,Pesado,7,M.BENZ/ATEGO 2730,123,4.09
2023,4,Abril,Caminhões,Pesado,8,M.BENZ/AXOR 3131,108,3.59
2023,4,Abril,Caminhões,Pesado,9,VW/MAN/29.520,60,3.2
2023,4,Abril,Caminhões,Pesado,10,SCANIA/R540,67,3.1
2023,4,Abril,Motos,City,1,HONDA/CG 160,33689,61.82
2023,4,Abril,Motos,City,2,YAMAHA/YBR 150,3516,6.74
2023,4,Abril,Motos,City,3,MOTTU/SPORT 110I,2800,6.4
2023,4,Abril,Motos,City,4,YAMAHA/FAZER 250,3510,6.33
2023,4,Abril,Motos,City,5,HONDA/CB 300F,3713,4.79
2023,4,Abril,Motos,City,6,YAMAHA/FAZER 150,2189,4.51
2023,4,Abril,Motos,City,7,YAMAHA/YS150 FAZER,1655,3.38
2023,4,Abril,Motos,City,8,HONDA/CB 250F TWISTER,176,1.49
2023,4,Abril,Motos,City,9,YAMAHA/YBR 125,785,1.41
2023,4,Abril,Motos,City,10,HAOJUE/DK150,251,0.42
2023,4,Abril,Motos,Custom,1,ROYAL ENFIELD/METEOR,326,33.56
2023,4,Abril,Motos,Custom,2,ROYAL ENFIELD/CLASSIC 350,247,28.69
2023,4,Abril,Motos,Custom,3,ROYAL ENFIELD/INTERCEPTOR,83,8.95
2023,4,Abril,Motos,Custom,4,KAWASAKI/VULCAN S,74,8.01
2023,4,Abril,Motos,Custom,5,ROYAL ENFIELD/CONTINENTAL GT,31,3.56
2023,4,Abril,Motos,Custom,6,TRIUMPH/BONNEVILLE,17,2.47
2023,4,Abril,Motos,Custom,7,BMW/R 18,8,2.0
2023,4,Abril,Motos,Custom,8,H.DAVIDSON/FL FBS,14,1.87
2023,4,Abril,Motos,Custom,9,TRIUMPH/SCRAMBLER 900,13,1.46
2023,4,Abril,Motos,Custom,10,TRIUMPH/SPEED TWIN,17,1.35
2023,4,Abril,Motos,Trail/Fun,1,HONDA/NXR160,11443,48.99
2023,4,Abril,Motos,Trail/Fun,2,YAMAHA/XTZ 250,3360,14.92
2023,4,Abril,Motos,Trail/Fun,3,HONDA/XRE 190,2478,10.72
2023,4,Abril,Motos,Trail/Fun,4,HONDA/XRE 300,2508,9.92
2023,4,Abril,Motos,Trail/Fun,5,YAMAHA/CROSSER 150,2546,9.43
2023,4,Abril,Motos,Trail/Fun,6,SHINERAY/XY 125,780,3.22
2023,4,Abril,Motos,Trail/Fun,7,BMW/G310 GS,211,0.79
2023,4,Abril,Motos,Trail/Fun,8,DAFRA/NH 190,145,0.67
2023,4,Abril,Motos,Trail/Fun,9,HAOJUE/NK 150,110,0.48
2023,4,Abril,Motos,Trail/Fun,10,KAWASAKI/VERSYS 300,103,0.39
2023,4,Abril,Motos,Maxtrail,1,BMW/R1250GS,465,19.49
2023,4,Abril,Motos,Maxtrail,2,HONDA/CB 500X,332,16.34
2023,4,Abril,Motos,Maxtrail,3,TRIUMPH/TIGER 900,207,10.68
2023,4,Abril,Motos,Maxtrail,4,HONDA/NC 750X,203,10.66
2023,4,Abril,Motos,Maxtrail,5,ROYAL ENFIELD/HIMALAYAN,165,9.21
2023,4,Abril,Motos,Maxtrail,6,BMW/F850 GS,170,7.96
2023,4,Abril,Motos,Maxtrail,7,KAWASAKI/VERSYS 650,93,5.23
2023,4,Abril,Motos,Maxtrail,8,HONDA/CRF 1100L,90,4.72
2023,4,Abril,Motos,Maxtrail,9,TRIUMPH/TIGER 1200,84,3.69
2023,4,Abril,Motos,Maxtrail,10,TRIUMPH/TIGER,64,2.93
2023,4,Abril,Motos,Naked/Roadster,1,YAMAHA/MT03,686,32.35
2023,4,Abril,Motos,Naked/Roadster,2,HONDA/CB 500,335,14.93
2023,4,Abril,Motos,Naked/Roadster,3,YAMAHA/MT07,176,9.82
2023,4,Abril,Motos,Naked/Roadster,4,YAMAHA/MT09,192,9.67
2023,4,Abril,Motos,Naked/Roadster,5,HONDA/CB 650R,185,8.66
2023,4,Abril,Motos,Naked/Roadster,6,KAWASAKI/Z900,90,4.63
2023,4,Abril,Motos,Naked/Roadster,7,HONDA/CB 1000R,57,2.99
2023,4,Abril,Motos,Naked/Roadster,8,KAWASAKI/Z400,6,2.99
2023,4,Abril,Motos,Naked/Roadster,9,BMW/G310 R,41,2.19
2023,4,Abril,Motos,Naked/Roadster,10,SUZUKI/GSX-S750,42,1.57
2023,4,Abril,Motos,Scooter/Cub,1,HONDA/BIZ,15384,40.85
2023,4,Abril,Motos,Scooter/Cub,2,HONDA/POP 110I,10280,26.27
2023,4,Abril,Motos,Scooter/Cub,3,HONDA/PCX 160,2462,6.63
2023,4,Abril,Motos,Scooter/Cub,4,HONDA/ELITE 125,1860,4.95
2023,4,Abril,Motos,Scooter/Cub,5,YAMAHA/NEO 125,1238,3.51
2023,4,Abril,Motos,Scooter/Cub,6,YAMAHA/NMAX,1014,3.41
2023,4,Abril,Motos,Scooter/Cub,7,HONDA/ADV 150,1297,3.16
2023,4,Abril,Motos,Scooter/Cub,8,YAMAHA/FLUO 125,915,2.51
2023,4,Abril,Motos,Scooter/Cub,9,SHINERAY/XY 50,539,1.76
2023,4,Abril,Motos,Scooter/Cub,10,AVELLOZ/AZ1,637,1.68
2023,4,Abril,Motos,Sport,1,YAMAHA/YZF R3,139,33.9
2023,4,Abril,Motos,Sport,2,BMW/S1000 R,70,20.62
2023,4,Abril,Motos,Sport,3,KAWASAKI/NINJA 400,79,17.77
2023,4,Abril,Motos,Sport,4,HONDA/CBR 650R,68,9.74
2023,4,Abril,Motos,Sport,5,KAWASAKI/NINJA ZX 6,28,5.14
2023,4,Abril,Motos,Sport,6,SUZUKI/GSX 1300,12,2.45
2023,4,Abril,Motos,Sport,7,KAWASAKI/NINJA 300,30,2.35
2023,4,Abril,Motos,Sport,8,DUCATI/PANIGALE V4,16,2.05
2023,4,Abril,Motos,Sport,9,KAWASAKI/NINJA ZX10,10,1.85
2023,4,Abril,Motos,Sport,10,KAWASAKI/NINJA 650,20,1.3
2023,4,Abril,Motos,Touring,1,H.DAVIDSON/FLTRK,23,25.63
2023,4,Abril,Motos,Touring,2,H.DAVIDSON/FLHTK,26,22.02
2023,4,Abril,Motos,Touring,3,BMW/R1250 RT,12,12.27
2023,4,Abril,Motos,Touring,4,H.DAVIDSON/FLHX,12,11.19
2023,4,Abril,Motos,Touring,5,H.DAVIDSON/FLH RXS,3,9.75
2023,4,Abril,Motos,Touring,6,H.DAVIDSON/FLT,8,6.86
2023,4,Abril,Motos,Touring,7,BMW/K 1600,2,4.33
2023,4,Abril,Motos,Touring,8,HONDA/GOLDWING,1,3.97
2023,5,Maio,Autos,Veículos de Entrada,1,FIAT/MOBI,4196,46.93
2023,5,Maio,Autos,Veículos de Entrada,2,RENAULT/KWID,2725,41.28
2023,5,Maio,Autos,Veículos de Entrada,3,VW/GOL,225,11.64
2023,5,Maio,Autos,Veículos de Entrada,4,VW/FUSCA,8,0.09
2023,5,Maio,Autos,Veículos de Entrada,5,FIAT/UNO,3,0.03
2023,5,Maio,Autos,Veículos de Entrada,6,VW/UP,1,0.01
2023,5,Maio,Autos,Veículos de Entrada,7,FIAT/PALIO,1,0.01
2023,5,Maio,Autos,Veículos de Entrada,8,GM/CHEVETTE,0,0
2023,5,Maio,Autos,Veículos de Entrada,9,FIAT/147,0,0
2023,5,Maio,Autos,Hatch Pequenos,1,GM/ONIX,6947,23.49
2023,5,Maio,Autos,Hatch Pequenos,2,VW/POLO,7636,18.2
2023,5,Maio,Autos,Hatch Pequenos,3,HYUNDAI/HB20,4245,18.08
2023,5,Maio,Autos,Hatch Pequenos,4,FIAT/ARGO,4710,16.5
2023,5,Maio,Autos,Hatch Pequenos,5,TOYOTA/YARIS HB,2458,6.51
2023,5,Maio,Autos,Hatch Pequenos,6,PEUGEOT/208,2463,5.79
2023,5,Maio,Autos,Hatch Pequenos,7,CITROEN/C3,1607,5.51
2023,5,Maio,Autos,Hatch Pequenos,8,HONDA/CITY HATCH,968,3.83
2023,5,Maio,Autos,Hatch Pequenos,9,RENAULT/SANDERO,598,1.67
2023,5,Maio,Autos,Hatch Pequenos,10,MINI/COOPER,73,0.21
2023,5,Maio,Autos,Hatch Pequenos,11,JAC/E-JS1,63,0.12
2023,5,Maio,Autos,Hatch Pequenos,12,CAOA CHERY/ICAR,1,0.02
2023,5,Maio,Autos,Hatch Médios,1,GM/CRUZE HB,45,35.77
2023,5,Maio,Autos,Hatch Médios,2,AUDI/A3,36,28.03
2023,5,Maio,Autos,Hatch Médios,3,NISSAN/LEAF,6,21.97
2023,5,Maio,Autos,Hatch Médios,4,M.BENZ/CLASSE A,5,4.18
2023,5,Maio,Autos,Hatch Médios,5,BMW/118I,2,2.51
2023,5,Maio,Autos,Hatch Médios,6,BMW/I3,1,2.3
2023,5,Maio,Autos,Sedans Pequenos,1,FIAT/CRONOS,2950,56.2
2023,5,Maio,Autos,Sedans Pequenos,2,HYUNDAI/HB20S,1384,32.02
2023,5,Maio,Autos,Sedans Pequenos,3,VW/VOYAGE,4,8.16
2023,5,Maio,Autos,Sedans Pequenos,4,RENAULT/LOGAN,171,3.53
2023,5,Maio,Autos,Sedans Pequenos,5,FIAT/SIENA,0,0.06
2023,5,Maio,Autos,Sedans Pequenos,6,TOYOTA/ETIOS SEDAN,0,0.01
2023,5,Maio,Autos,Sedans Pequenos,7,FORD/FIESTA SEDAN,0,0
2023,5,Maio,Autos,Sedans Pequenos,8,FORD/KA SEDAN,0,0
2023,5,Maio,Autos,Sedans Pequenos,9,GM/CLASSIC,0,0
2023,5,Maio,Autos,Sedans Pequenos,10,GM/CORSA SEDAN,0,0
2023,5,Maio,Autos,Sedans Compactos,1,GM/ONIX PLUS,5624,58.8
2023,5,Maio,Autos,Sedans Compactos,2,VW/VIRTUS,2744,15.05
2023,5,Maio,Autos,Sedans Compactos,3,HONDA/CITY,1151,11.11
2023,5,Maio,Autos,Sedans Compactos,4,TOYOTA/YARIS SEDAN,1068,9.55
2023,5,Maio,Autos,Sedans Compactos,5,NISSAN/VERSA,673,5.47
2023,5,Maio,Autos,Sedans Compactos,6,FORD/CORCEL,0,0.01
2023,5,Maio,Autos,Sedans médios,1,TOYOTA/COROLLA,3891,81.29
2023,5,Maio,Autos,Sedans médios,2,NISSAN/SENTRA,636,7.8
2023,5,Maio,Autos,Sedans médios,3,GM/CRUZE SEDAN,126,2.33
2023,5,Maio,Autos,Sedans médios,4,VW/JETTA,186,2.32
2023,5,Maio,Autos,Sedans médios,5,HONDA/CIVIC,7,1.59
2023,5,Maio,Autos,Sedans médios,6,CAOA CHERY/ARRIZO 6,51,1.47
2023,5,Maio,Autos,Sedans médios,7,AUDI/A3 SEDAN,58,1.09
2023,5,Maio,Autos,Sedans médios,8,AUDI/A5,32,0.99
2023,5,Maio,Autos,Sedans médios,9,M.BENZ/CLA45,1,0.26
2023,5,Maio,Autos,Sedans médios,10,BMW/218I,1,0.22
2023,5,Maio,Autos,Sedans médios,11,BMW/420I,5,0.21
2023,5,Maio,Autos,Sedans médios,12,M.BENZ/CLA35,5,0.16
2023,5,Maio,Autos,Sedans médios,13,JAC/E-J7,1,0.11
2023,5,Maio,Autos,Sedans médios,14,HYUNDAI/IONIQ,1,0.06
2023,5,Maio,Autos,Sedans médios,15,KIA/CERATO,2,0.06
2023,5,Maio,Autos,Sedans médios,16,M.BENZ/CLASSE A,0,0.03
2023,5,Maio,Autos,Sedans médios,17,GM/IMPALA,1,0.01
2023,5,Maio,Autos,Sedans médios,18,RENAULT/FLUENCE,0,0.01
2023,5,Maio,Autos,Sedans médios,19,TOYOTA/PRIUS,0,0.01
2023,5,Maio,Autos,Sedans médios,20,VW/SANTANA,0,0.01
2023,5,Maio,Autos,Sedans Grandes,1,BMW/320I,420,56.67
2023,5,Maio,Autos,Sedans Grandes,2,BMW/330E,24,10.46
2023,5,Maio,Autos,Sedans Grandes,3,M.BENZ/CLASSE C,41,8.9
2023,5,Maio,Autos,Sedans Grandes,4,AUDI/A4,36,5.69
2023,5,Maio,Autos,Sedans Grandes,5,M.BENZ/CLA250,23,4.97
2023,5,Maio,Autos,Sedans Grandes,6,PORSCHE/PANAMERA,31,4.44
2023,5,Maio,Autos,Sedans Grandes,7,BMW/I4,24,1.53
2023,5,Maio,Autos,Sedans Grandes,8,BYD/HAN,8,1.47
2023,5,Maio,Autos,Sedans Grandes,9,BMW/530E,17,0.9
2023,5,Maio,Autos,Sedans Grandes,10,LEXUS/ES300,4,0.84
2023,5,Maio,Autos,Sedans Grandes,11,TOYOTA/CAMRY,1,0.84
2023,5,Maio,Autos,Sedans Grandes,12,AUDI/E TRON GT,5,0.51
2023,5,Maio,Autos,Sw Médios,1,VW/PARATI,0,66.67
2023,5,Maio,Autos,Sw Médios,2,VW/SPACE FOX,0,33.33
2023,5,Maio,Autos,Sw Grandes,1,AUDI/RS6 AVANT,1,89.47
2023,5,Maio,Autos,Sw Grandes,2,GM/CARAVAN,0,5.26
2023,5,Maio,Autos,Sw Grandes,3,VW/QUANTUM,0,5.26
2023,5,Maio,Autos,Monocab,1,GM/BOLT,12,94.44
2023,5,Maio,Autos,Monocab,2,FIAT/DOBLO,0,5.56
2023,5,Maio,Autos,Grandcab,1,GM/SPIN,1492,99.34
2023,5,Maio,Autos,Grandcab,2,KIA/CARNIVAL,1,0.32
2023,5,Maio,Autos,Grandcab,3,BYD/D1,0,0.2
2023,5,Maio,Autos,Grandcab,4,TOYOTA/SIENNA,0,0.04
2023,5,Maio,Autos,Sports,1,PORSCHE/911,58,30.18
2023,5,Maio,Autos,Sports,2,FORD/MUSTANG,39,16.1
2023,5,Maio,Autos,Sports,3,BMW/M3,18,13.04
2023,5,Maio,Autos,Sports,4,PORSCHE/TAYCAN,23,10.32
2023,5,Maio,Autos,Sports,5,PORSCHE/BOXSTER,32,8.75
2023,5,Maio,Autos,Sports,6,PORSCHE/CAYMAN,12,4.46
2023,5,Maio,Autos,Sports,7,JAGUAR/F-TYPE,7,3.24
2023,5,Maio,Autos,Sports,8,GM/CORVETTE,8,2.45
2023,5,Maio,Autos,Sports,9,MCLAREN/ARTURA,10,1.57
2023,5,Maio,Autos,Suv's,1,JEEP/COMPASS,5560,9.25
2023,5,Maio,Autos,Suv's,2,HYUNDAI/CRETA,5268,9.01
2023,5,Maio,Autos,Suv's,3,VW/T CROSS,6012,8.81
2023,5,Maio,Autos,Suv's,4,GM/TRACKER,5436,8.54
2023,5,Maio,Autos,Suv's,5,NISSAN/KICKS,4212,6.61
2023,5,Maio,Autos,Suv's,6,JEEP/RENEGADE,4279,6.48
2023,5,Maio,Autos,Suv's,7,TOYOTA/COROLLA CROSS,3731,6.44
2023,5,Maio,Autos,Suv's,8,VW/NIVUS,4340,6.09
2023,5,Maio,Autos,Suv's,9,FIAT/PULSE,3490,6.06
2023,5,Maio,Autos,Suv's,10,HONDA/HR-V,4578,5.59
2023,5,Maio,Autos,Suv's,11,FIAT/FASTBACK,2943,5.02
2023,5,Maio,Autos,Suv's,12,RENAULT/DUSTER,2231,3.3
2023,5,Maio,Autos,Suv's,13,JEEP/COMMANDER,1955,3.26
2023,5,Maio,Autos,Suv's,14,TOYOTA/HILUX SW4,1238,2.0
2023,5,Maio,Autos,Suv's,15,VW/TAOS,1535,1.91
2023,5,Maio,Autos,Suv's,16,CAOA CHERY/TIGGO 8,675,1.08
2023,5,Maio,Autos,Suv's,17,CAOA CHERY/TIGGO 5X,644,0.79
2023,5,Maio,Autos,Suv's,18,CAOA CHERY/TIGGO 7,582,0.79
2023,5,Maio,Autos,Suv's,19,VOLVO/XC60,380,0.65
2023,5,Maio,Autos,Suv's,20,CITROEN/C4 CACTUS,238,0.6
2023,5,Maio,Autos,Suv's,21,GM/EQUINOX,349,0.56
2023,5,Maio,Autos,Suv's,22,GWM/HAVAL H6,960,0.42
2023,5,Maio,Autos,Suv's,23,BMW/X1,509,0.42
2023,5,Maio,Autos,Suv's,24,MITSUBISHI/ECLIPSE CROSS,211,0.4
2023,5,Maio,Autos,Suv's,25,GM/TRAILBLAZER,200,0.28
2023,5,Maio,Autos,Suv's,26,VOLVO/XC40,191,0.28
2023,5,Maio,Autos,Suv's,27,PORSCHE/CAYENNE,253,0.28
2023,5,Maio,Autos,Suv's,28,AUDI/Q5,147,0.27
2023,5,Maio,Autos,Suv's,29,BYD/SONG PLUS,322,0.26
2023,5,Maio,Autos,Suv's,30,PEUGEOT/2008,147,0.25
2023,5,Maio,Autos,Suv's,31,PORSCHE/MACAN,112,0.24
2023,5,Maio,Autos,Suv's,32,MITSUBISHI/PAJERO,118,0.23
2023,5,Maio,Autos,Suv's,33,AUDI/Q3,100,0.2
2023,5,Maio,Autos,Suv's,34,LAND ROVER/DISCOVERY,138,0.2
2023,5,Maio,Autos,Suv's,35,VOLVO/XC90,114,0.18
2023,5,Maio,Autos,Suv's,36,FORD/TERRITORY,107,0.17
2023,5,Maio,Autos,Suv's,37,M.BENZ/CLASSE GLB,92,0.17
2023,5,Maio,Autos,Suv's,38,KIA/STONIC,92,0.16
2023,5,Maio,Autos,Suv's,39,KIA/SPORTAGE,108,0.15
2023,5,Maio,Autos,Suv's,40,LAND ROVER/RANGE ROVER,146,0.15
2023,5,Maio,Com. Leves,Pick-up's Pequenas,1,FIAT/STRADA,9714,74.15
2023,5,Maio,Com. Leves,Pick-up's Pequenas,2,VW/SAVEIRO,3873,25.84
2023,5,Maio,Com. Leves,Pick-up's Pequenas,3,GM/MONTANA,1,0.01
2023,5,Maio,Com. Leves,Pick-up's Pequenas,4,FORD/RANCHERO,1,0
2023,5,Maio,Com. Leves,Pick-up's Pequenas,5,PEUGEOT/PARTNER,0,0
2023,5,Maio,Com. Leves,Pick-up's Grandes,1,FIAT/TORO,4986,23.63
2023,5,Maio,Com. Leves,Pick-up's Grandes,2,TOYOTA/HILUX,3986,20.14
2023,5,Maio,Com. Leves,Pick-up's Grandes,3,GM/S10,2376,12.88
2023,5,Maio,Com. Leves,Pick-up's Grandes,4,GM/MONTANA,3592,12.57
2023,5,Maio,Com. Leves,Pick-up's Grandes,5,FORD/RANGER,1561,7.81
2023,5,Maio,Com. Leves,Pick-up's Grandes,6,RENAULT/OROCH,1135,5.59
2023,5,Maio,Com. Leves,Pick-up's Grandes,7,MITSUBISHI/L200,937,4.83
2023,5,Maio,Com. Leves,Pick-up's Grandes,8,VW/AMAROK,812,3.56
2023,5,Maio,Com. Leves,Pick-up's Grandes,9,NISSAN/FRONTIER,810,3.31
2023,5,Maio,Com. Leves,Pick-up's Grandes,10,RAM/3500,379,2.25
2023,5,Maio,Com. Leves,Pick-up's Grandes,11,RAM/CLASSIC,227,1.06
2023,5,Maio,Com. Leves,Furgões,1,RENAULT/MASTER,1071,31.76
2023,5,Maio,Com. Leves,Furgões,2,FIAT/SCUDO,280,11.98
2023,5,Maio,Com. Leves,Furgões,3,FORD/TRANSIT,256,11.15
2023,5,Maio,Com. Leves,Furgões,4,KIA/K2500,189,9.11
2023,5,Maio,Com. Leves,Furgões,5,CITROEN/JUMPY,134,7.79
2023,5,Maio,Com. Leves,Furgões,6,VW/MAN/EXPRESS,158,6.35
2023,5,Maio,Com. Leves,Furgões,7,IVECO/DAILY,223,5.8
2023,5,Maio,Com. Leves,Furgões Pequenos,1,FIAT/FIORINO,1071,92.49
2023,5,Maio,Com. Leves,Furgões Pequenos,2,PEUGEOT/PARTNER,134,6.7
2023,5,Maio,Com. Leves,Furgões Pequenos,3,BYD/T3,3,0.49
2023,5,Maio,Com. Leves,Furgões Pequenos,4,FIAT/STRADA,2,0.26
2023,5,Maio,Caminhões,Semi-Leve,1,M.BENZ/SPRINTER 416,93,37.67
2023,5,Maio,Caminhões,Semi-Leve,2,M.BENZ/SPRINTER 516,67,16.31
2023,5,Maio,Caminhões,Semi-Leve,3,M.BENZ/SPRINTER 417,127,11.93
2023,5,Maio,Caminhões,Semi-Leve,4,IVECO/DAILY 65-170,40,10.59
2023,5,Maio,Caminhões,Semi-Leve,5,IVECO/DAILY 45-170,45,8.67
2023,5,Maio,Caminhões,Semi-Leve,6,VW/MAN/6.160,30,4.87
2023,5,Maio,Caminhões,Semi-Leve,7,IVECO/DAILY 55-170,18,4.2
2023,5,Maio,Caminhões,Semi-Leve,8,M.BENZ/SPRINTER,20,3.62
2023,5,Maio,Caminhões,Semi-Leve,9,M.BENZ/SPRINTER 517,19,0.85
2023,5,Maio,Caminhões,Semi-Leve,10,VW/MAN/4.160,2,0.45
2023,5,Maio,Caminhões,Leve,1,M.BENZ/ACCELO 1016,144,35.21
2023,5,Maio,Caminhões,Leve,2,VW/MAN/9.170,166,24.52
2023,5,Maio,Caminhões,Leve,3,M.BENZ/ACCELO 815,91,19.74
2023,5,Maio,Caminhões,Leve,4,IVECO/TECTOR 9-190,3,5.17
2023,5,Maio,Caminhões,Leve,5,HYUNDAI/HD 80,29,4.19
2023,5,Maio,Caminhões,Leve,6,JAC/IEV1200T,18,4.08
2023,5,Maio,Caminhões,Leve,7,VW/MAN/9.180,65,3.08
2023,5,Maio,Caminhões,Leve,8,VW/MAN/6.170,24,1.06
2023,5,Maio,Caminhões,Leve,9,FOTON/AUMARK S 6.5 T,4,0.62
2023,5,Maio,Caminhões,Leve,10,IVECO/DAILY 65-170,17,0.5
2023,5,Maio,Caminhões,Médio,1,VW/MAN/11.180,380,49.11
2023,5,Maio,Caminhões,Médio,2,IVECO/TECTOR 11-190,97,13.49
2023,5,Maio,Caminhões,Médio,3,VW/MAN/13.180,71,9.47
2023,5,Maio,Caminhões,Médio,4,M.BENZ/ATEGO 1419,50,8.03
2023,5,Maio,Caminhões,Médio,5,M.BENZ/ACCELO 1316,21,6.52
2023,5,Maio,Caminhões,Médio,6,VW/MAN/14.190,43,5.75
2023,5,Maio,Caminhões,Médio,7,M.BENZ/ACCELO 1017,67,2.47
2023,5,Maio,Caminhões,Médio,8,FOTON/AUMARK S 11T,19,1.78
2023,5,Maio,Caminhões,Médio,9,VW/MAN/14.210,31,1.06
2023,5,Maio,Caminhões,Médio,10,M.BENZ/1418,13,0.82
2023,5,Maio,Caminhões,Semi-Pesado,1,VOLVO/VM 270,169,11.35
2023,5,Maio,Caminhões,Semi-Pesado,2,VW/MAN/24.280,261,8.38
2023,5,Maio,Caminhões,Semi-Pesado,3,VW/MAN/17.190,125,7.4
2023,5,Maio,Caminhões,Semi-Pesado,4,VW/MAN/24.260,141,7.26
2023,5,Maio,Caminhões,Semi-Pesado,5,M.BENZ/ATEGO 1719,147,6.45
2023,5,Maio,Caminhões,Semi-Pesado,6,M.BENZ/ATEGO 2426,84,6.2
2023,5,Maio,Caminhões,Semi-Pesado,7,IVECO/TECTOR 240,161,5.43
2023,5,Maio,Caminhões,Semi-Pesado,8,VOLVO/VM 330,78,4.68
2023,5,Maio,Caminhões,Semi-Pesado,9,VW/MAN/31.280,97,3.73
2023,5,Maio,Caminhões,Semi-Pesado,10,VW/MAN/17.260,71,3.7
2023,5,Maio,Caminhões,Pesado,1,VOLVO/FH 540,523,12.26
2023,5,Maio,Caminhões,Pesado,2,DAF/XF 530,254,6.69
2023,5,Maio,Caminhões,Pesado,3,DAF/XF 480,282,6.05
2023,5,Maio,Caminhões,Pesado,4,VOLVO/FH 460,249,5.97
2023,5,Maio,Caminhões,Pesado,5,M.BENZ/ACTROS 2651,107,4.18
2023,5,Maio,Caminhões,Pesado,6,SCANIA/R450,46,4.14
2023,5,Maio,Caminhões,Pesado,7,M.BENZ/ATEGO 2730,126,3.99
2023,5,Maio,Caminhões,Pesado,8,SCANIA/R 460,340,3.87
2023,5,Maio,Caminhões,Pesado,9,M.BENZ/AXOR 3131,79,3.35
2023,5,Maio,Caminhões,Pesado,10,SCANIA/R540,5,2.83
2023,5,Maio,Motos,City,1,HONDA/CG 160,43442,61.68
2023,5,Maio,Motos,City,2,YAMAHA/YBR 150,4911,6.79
2023,5,Maio,Motos,City,3,YAMAHA/FAZER 250,4686,6.4
2023,5,Maio,Motos,City,4,MOTTU/SPORT 110I,3351,5.98
2023,5,Maio,Motos,City,5,HONDA/CB 300F,5505,5.54
2023,5,Maio,Motos,City,6,YAMAHA/FAZER 150,3338,4.56
2023,5,Maio,Motos,City,7,YAMAHA/YS150 FAZER,2010,3.25
2023,5,Maio,Motos,City,8,YAMAHA/YBR 125,1175,1.47
2023,5,Maio,Motos,City,9,HONDA/CB 250F TWISTER,250,1.21
2023,5,Maio,Motos,City,10,HAOJUE/DR160,320,0.42
2023,5,Maio,Motos,Custom,1,ROYAL ENFIELD/METEOR,330,32.79
2023,5,Maio,Motos,Custom,2,ROYAL ENFIELD/CLASSIC 350,283,28.06
2023,5,Maio,Motos,Custom,3,KAWASAKI/VULCAN S,100,8.26
2023,5,Maio,Motos,Custom,4,ROYAL ENFIELD/INTERCEPTOR,61,8.2
2023,5,Maio,Motos,Custom,5,ROYAL ENFIELD/CONTINENTAL GT,36,3.5
2023,5,Maio,Motos,Custom,6,TRIUMPH/BONNEVILLE,30,2.53
2023,5,Maio,Motos,Custom,7,BMW/R 18,16,1.88
2023,5,Maio,Motos,Custom,8,H.DAVIDSON/FL FBS,21,1.88
2023,5,Maio,Motos,Custom,9,H.DAVIDSON/FLHCS,32,1.54
2023,5,Maio,Motos,Custom,10,TRIUMPH/SPEED TWIN,2,1.5
2023,5,Maio,Motos,Trail/Fun,1,HONDA/NXR160,15454,49.17
2023,5,Maio,Motos,Trail/Fun,2,YAMAHA/XTZ 250,4817,15.07
2023,5,Maio,Motos,Trail/Fun,3,HONDA/XRE 190,3668,10.99
2023,5,Maio,Motos,Trail/Fun,4,YAMAHA/CROSSER 150,3518,9.9
2023,5,Maio,Motos,Trail/Fun,5,HONDA/XRE 300,1196,8.39
2023,5,Maio,Motos,Trail/Fun,6,SHINERAY/XY 125,1118,3.32
2023,5,Maio,Motos,Trail/Fun,7,BMW/G310 GS,271,0.81
2023,5,Maio,Motos,Trail/Fun,8,DAFRA/NH 190,130,0.61
2023,5,Maio,Motos,Trail/Fun,9,HAOJUE/NK 150,165,0.49
2023,5,Maio,Motos,Trail/Fun,10,YAMAHA/XTZ150,270,0.42
2023,5,Maio,Motos,Maxtrail,1,BMW/R1250GS,686,20.59
2023,5,Maio,Motos,Maxtrail,2,HONDA/CB 500X,545,16.98
2023,5,Maio,Motos,Maxtrail,3,TRIUMPH/TIGER 900,345,11.0
